frame,time,actual_video_time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y,face_4_tl_x,face_4_tl_y,face_4_br_x,face_4_br_y
44806,24:53.500,24:53.500,3,839.0,690.0,967.0,868.0,1258.0,718.0,1404.0,930.0,1714.0,633.0,1877.0,842.0,,,,,,,,
44821,24:54.000,24:54.000,3,1790.0,624.0,1960.0,839.0,899.0,683.0,1027.0,862.0,1319.0,710.0,1469.0,923.0,,,,,,,,
44836,24:54.500,24:54.500,3,1003.0,650.0,1130.0,825.0,1412.0,653.0,1570.0,876.0,1917.0,573.0,2103.0,795.0,,,,,,,,
44851,24:55.000,24:55.000,3,1882.0,579.0,2062.0,798.0,976.0,650.0,1102.0,823.0,1386.0,661.0,1541.0,876.0,,,,,,,,
44866,24:55.500,24:55.500,3,1397.0,656.0,1551.0,871.0,1897.0,560.0,2079.0,787.0,994.0,637.0,1119.0,816.0,,,,,,,,
44881,24:56.000,24:56.000,3,1383.0,653.0,1536.0,868.0,1874.0,559.0,2052.0,781.0,984.0,644.0,1109.0,813.0,,,,,,,,
44896,24:56.500,24:56.500,3,853.0,621.0,982.0,798.0,1723.0,548.0,1891.0,768.0,1260.0,650.0,1410.0,862.0,,,,,,,,
44911,24:57.000,24:57.000,3,1179.0,669.0,1329.0,882.0,1633.0,588.0,1793.0,796.0,761.0,634.0,895.0,815.0,,,,,,,,
44926,24:57.500,24:57.502,3,1615.0,662.0,1773.0,872.0,749.0,725.0,881.0,908.0,1169.0,758.0,1317.0,966.0,,,,,,,,
44941,24:58.000,24:58.002,3,686.0,755.0,822.0,944.0,1111.0,775.0,1262.0,986.0,1558.0,669.0,1714.0,877.0,,,,,,,,
44957,24:58.500,24:58.527,3,683.0,696.0,820.0,884.0,1562.0,622.0,1717.0,827.0,1114.0,730.0,1263.0,937.0,,,,,,,,
44972,24:59.000,24:59.027,3,627.0,704.0,767.0,889.0,1062.0,728.0,1213.0,937.0,1515.0,623.0,1667.0,822.0,,,,,,,,
44987,24:59.500,24:59.527,3,750.0,715.0,884.0,893.0,1170.0,742.0,1320.0,951.0,1638.0,638.0,1795.0,847.0,,,,,,,,
45002,25:00.000,25:00.027,3,889.0,654.0,1016.0,825.0,1788.0,583.0,1959.0,795.0,1300.0,681.0,1451.0,893.0,,,,,,,,
45017,25:00.500,25:00.527,3,1015.0,673.0,1163.0,884.0,568.0,620.0,712.0,807.0,1474.0,595.0,1623.0,797.0,,,,,,,,
45032,25:01.000,25:01.027,3,511.0,620.0,657.0,805.0,964.0,664.0,1113.0,882.0,1418.0,587.0,1566.0,791.0,,,,,,,,
45047,25:01.500,25:01.527,3,662.0,643.0,799.0,830.0,1087.0,687.0,1237.0,904.0,1545.0,601.0,1698.0,805.0,,,,,,,,
45062,25:02.000,25:02.028,3,953.0,765.0,1107.0,986.0,501.0,737.0,650.0,934.0,1399.0,666.0,1548.0,866.0,,,,,,,,
45077,25:02.500,25:02.528,3,909.0,749.0,1064.0,965.0,447.0,713.0,597.0,908.0,1354.0,647.0,1502.0,845.0,,,,,,,,
45092,25:03.000,25:03.028,3,854.0,726.0,1012.0,943.0,378.0,681.0,537.0,879.0,1304.0,630.0,1451.0,827.0,,,,,,,,
45107,25:03.500,25:03.528,3,515.0,672.0,661.0,866.0,963.0,714.0,1116.0,920.0,1411.0,607.0,1557.0,809.0,,,,,,,,
45122,25:04.000,25:04.028,3,941.0,690.0,1097.0,897.0,489.0,655.0,639.0,850.0,1394.0,587.0,1538.0,786.0,,,,,,,,
45137,25:04.500,25:04.528,3,509.0,669.0,659.0,865.0,966.0,706.0,1118.0,907.0,1413.0,588.0,1559.0,789.0,,,,,,,,
45152,25:05.000,25:05.028,3,504.0,674.0,654.0,867.0,962.0,702.0,1115.0,908.0,1406.0,595.0,1550.0,790.0,,,,,,,,
45167,25:05.500,25:05.528,3,642.0,641.0,782.0,830.0,1081.0,662.0,1233.0,875.0,1529.0,558.0,1681.0,763.0,,,,,,,,
45182,25:06.000,25:06.030,3,642.0,649.0,781.0,835.0,1086.0,679.0,1236.0,885.0,1524.0,580.0,1674.0,781.0,,,,,,,,
45197,25:06.500,25:06.530,3,650.0,627.0,788.0,811.0,1529.0,553.0,1683.0,765.0,1099.0,639.0,1247.0,852.0,,,,,,,,
45212,25:07.000,25:07.030,3,635.0,643.0,776.0,830.0,1085.0,659.0,1228.0,863.0,1524.0,567.0,1677.0,775.0,,,,,,,,
45227,25:07.500,25:07.530,3,618.0,625.0,761.0,811.0,1061.0,641.0,1212.0,848.0,1512.0,549.0,1663.0,757.0,,,,,,,,
45242,25:08.000,25:08.030,3,1510.0,546.0,1662.0,758.0,1066.0,648.0,1213.0,854.0,600.0,635.0,745.0,822.0,,,,,,,,
45257,25:08.500,25:08.530,3,577.0,639.0,726.0,830.0,1491.0,549.0,1643.0,759.0,1044.0,649.0,1192.0,853.0,,,,,,,,
45272,25:09.000,25:09.030,3,715.0,651.0,854.0,837.0,1619.0,567.0,1776.0,776.0,1153.0,665.0,1298.0,869.0,,,,,,,,
45287,25:09.500,25:09.530,3,788.0,643.0,925.0,822.0,1211.0,661.0,1358.0,864.0,1721.0,573.0,1879.0,781.0,,,,,,,,
45302,25:10.000,25:10.030,3,969.0,615.0,1097.0,792.0,1949.0,554.0,2127.0,766.0,1390.0,640.0,1539.0,845.0,,,,,,,,
45317,25:10.500,25:10.532,3,1594.0,598.0,1756.0,817.0,1165.0,605.0,1292.0,779.0,2208.0,473.0,2415.0,708.0,,,,,,,,
45332,25:11.000,25:11.032,3,2175.0,452.0,2391.0,687.0,1568.0,571.0,1729.0,796.0,1137.0,572.0,1266.0,757.0,,,,,,,,
45347,25:11.500,25:11.532,3,2129.0,450.0,2338.0,679.0,1539.0,568.0,1697.0,786.0,1117.0,569.0,1247.0,755.0,,,,,,,,
45362,25:12.000,25:12.032,3,2097.0,463.0,2301.0,697.0,1521.0,574.0,1677.0,796.0,1100.0,569.0,1227.0,758.0,,,,,,,,
45377,25:12.500,25:12.532,3,1530.0,584.0,1686.0,799.0,1102.0,568.0,1229.0,749.0,2113.0,463.0,2317.0,694.0,,,,,,,,
45392,25:13.000,25:13.032,3,1982.0,567.0,2167.0,786.0,1022.0,638.0,1147.0,814.0,1453.0,664.0,1601.0,872.0,,,,,,,,
45407,25:13.500,25:13.532,3,1613.0,547.0,1767.0,756.0,693.0,604.0,833.0,789.0,1141.0,637.0,1278.0,841.0,,,,,,,,
45422,25:14.000,25:14.032,3,1777.0,527.0,1940.0,735.0,848.0,605.0,982.0,793.0,1281.0,631.0,1428.0,837.0,,,,,,,,
45436,25:14.500,25:14.500,3,1728.0,528.0,1891.0,731.0,805.0,604.0,938.0,782.0,1215.0,629.0,1365.0,832.0,,,,,,,,
45451,25:15.000,25:15.000,3,575.0,643.0,718.0,831.0,1005.0,683.0,1155.0,887.0,1502.0,594.0,1650.0,795.0,,,,,,,,
45466,25:15.500,25:15.500,3,138.0,648.0,319.0,861.0,655.0,689.0,819.0,900.0,1170.0,605.0,1310.0,799.0,,,,,,,,
45481,25:16.000,25:16.000,3,569.0,762.0,743.0,978.0,123.0,710.0,307.0,916.0,1160.0,661.0,1298.0,849.0,,,,,,,,
45496,25:16.500,25:16.500,3,382.0,845.0,539.0,1044.0,770.0,885.0,933.0,1103.0,1333.0,781.0,1473.0,965.0,,,,,,,,
45511,25:17.000,25:17.000,3,279.0,886.0,445.0,1087.0,691.0,912.0,862.0,1137.0,1260.0,797.0,1397.0,983.0,,,,,,,,
45526,25:17.500,25:17.500,3,812.0,878.0,976.0,1088.0,1365.0,761.0,1503.0,934.0,422.0,841.0,576.0,1035.0,,,,,,,,
45541,25:18.000,25:18.000,3,916.0,751.0,1042.0,924.0,1246.0,794.0,1402.0,1005.0,1829.0,684.0,1996.0,886.0,,,,,,,,
45557,25:18.500,25:18.525,3,1053.0,681.0,1177.0,852.0,1995.0,655.0,2181.0,869.0,1377.0,737.0,1533.0,952.0,,,,,,,,
45572,25:19.000,25:19.027,3,1032.0,683.0,1157.0,856.0,1968.0,654.0,2149.0,868.0,1355.0,741.0,1511.0,953.0,,,,,,,,
45587,25:19.500,25:19.527,3,1023.0,681.0,1148.0,853.0,1957.0,647.0,2136.0,862.0,1347.0,735.0,1502.0,948.0,,,,,,,,
45602,25:20.000,25:20.027,3,1016.0,682.0,1141.0,856.0,1949.0,651.0,2127.0,861.0,1338.0,736.0,1495.0,950.0,,,,,,,,
45617,25:20.500,25:20.527,3,1016.0,679.0,1141.0,851.0,1950.0,648.0,2128.0,857.0,1342.0,734.0,1497.0,947.0,,,,,,,,
45632,25:21.000,25:21.027,3,1942.0,638.0,2121.0,843.0,1017.0,668.0,1143.0,844.0,1338.0,727.0,1494.0,942.0,,,,,,,,
45647,25:21.500,25:21.527,3,1910.0,633.0,2087.0,847.0,996.0,669.0,1120.0,845.0,1311.0,736.0,1467.0,946.0,,,,,,,,
45662,25:22.000,25:22.027,3,1008.0,659.0,1131.0,828.0,1914.0,624.0,2090.0,837.0,1309.0,721.0,1468.0,935.0,,,,,,,,
45677,25:22.500,25:22.527,3,990.0,797.0,1115.0,970.0,1905.0,763.0,2081.0,970.0,1305.0,858.0,1467.0,1077.0,,,,,,,,
45692,25:23.000,25:23.028,3,1969.0,775.0,2150.0,997.0,1031.0,815.0,1158.0,994.0,1373.0,874.0,1532.0,1089.0,,,,,,,,
45707,25:23.500,25:23.528,3,1817.0,776.0,1987.0,996.0,918.0,822.0,1045.0,1000.0,1288.0,879.0,1438.0,1084.0,,,,,,,,
45722,25:24.000,25:24.028,3,924.0,833.0,1074.0,1039.0,480.0,787.0,630.0,986.0,1398.0,743.0,1539.0,935.0,,,,,,,,
45737,25:24.500,25:24.528,3,773.0,796.0,926.0,1007.0,299.0,759.0,463.0,960.0,1260.0,701.0,1399.0,894.0,,,,,,,,
45752,25:25.000,25:25.028,3,782.0,797.0,914.0,978.0,1169.0,847.0,1315.0,1056.0,1671.0,766.0,1830.0,958.0,,,,,,,,
45767,25:25.500,25:25.528,3,993.0,806.0,1119.0,988.0,1918.0,787.0,2097.0,991.0,1376.0,867.0,1525.0,1077.0,,,,,,,,
45782,25:26.000,25:26.028,3,1938.0,719.0,2119.0,937.0,1002.0,731.0,1128.0,908.0,1375.0,789.0,1525.0,1002.0,,,,,,,,
45797,25:26.500,25:26.528,3,639.0,660.0,778.0,847.0,1028.0,713.0,1175.0,920.0,1546.0,636.0,1693.0,832.0,,,,,,,,
45812,25:27.000,25:27.028,3,930.0,754.0,1080.0,962.0,520.0,694.0,669.0,890.0,1451.0,687.0,1594.0,876.0,,,,,,,,
45827,25:27.500,25:27.530,3,1006.0,725.0,1131.0,901.0,1374.0,783.0,1524.0,998.0,1949.0,718.0,2128.0,934.0,,,,,,,,
45842,25:28.000,25:28.030,3,916.0,687.0,1044.0,864.0,1822.0,681.0,1991.0,888.0,1284.0,755.0,1431.0,965.0,,,,,,,,
45857,25:28.500,25:28.530,3,956.0,750.0,1082.0,922.0,1873.0,766.0,2045.0,977.0,1346.0,802.0,1495.0,1014.0,,,,,,,,
45872,25:29.000,25:29.030,3,887.0,675.0,1014.0,849.0,1799.0,684.0,1967.0,896.0,1299.0,731.0,1445.0,937.0,,,,,,,,
45887,25:29.500,25:29.530,3,877.0,705.0,1003.0,882.0,1778.0,711.0,1943.0,918.0,1285.0,760.0,1432.0,967.0,,,,,,,,
45902,25:30.000,25:30.030,3,990.0,868.0,1115.0,1042.0,1375.0,896.0,1522.0,1104.0,1882.0,831.0,2055.0,1026.0,,,,,,,,
45917,25:30.500,25:30.530,3,805.0,833.0,934.0,1007.0,1185.0,872.0,1330.0,1077.0,1662.0,814.0,1818.0,1010.0,,,,,,,,
45932,25:31.000,25:31.030,3,936.0,861.0,1061.0,1046.0,1310.0,921.0,1456.0,1131.0,1820.0,889.0,1986.0,1089.0,,,,,,,,
45947,25:31.500,25:31.532,3,985.0,830.0,1109.0,1008.0,1361.0,880.0,1509.0,1092.0,1888.0,833.0,2060.0,1027.0,,,,,,,,
45962,25:32.000,25:32.032,3,939.0,802.0,1068.0,986.0,1850.0,769.0,2023.0,973.0,1332.0,844.0,1482.0,1059.0,,,,,,,,
45977,25:32.500,25:32.532,3,1428.0,798.0,1581.0,1018.0,1043.0,738.0,1168.0,916.0,1971.0,759.0,2158.0,981.0,,,,,,,,
45992,25:33.000,25:33.032,3,1126.0,713.0,1249.0,883.0,1507.0,781.0,1661.0,1000.0,2066.0,749.0,2263.0,975.0,,,,,,,,
46007,25:33.500,25:33.532,3,1559.0,780.0,1717.0,998.0,1180.0,695.0,1304.0,865.0,2137.0,768.0,2345.0,1002.0,,,,,,,,
46022,25:34.000,25:34.032,3,1107.0,673.0,1229.0,846.0,2038.0,730.0,2231.0,953.0,1486.0,755.0,1640.0,962.0,,,,,,,,
46037,25:34.500,25:34.532,3,1478.0,746.0,1631.0,953.0,2029.0,721.0,2222.0,942.0,1098.0,668.0,1221.0,840.0,,,,,,,,
46052,25:35.000,25:35.032,3,1480.0,736.0,1634.0,943.0,1098.0,662.0,1220.0,836.0,2027.0,707.0,2222.0,928.0,,,,,,,,
46067,25:35.500,25:35.532,3,1470.0,738.0,1625.0,947.0,2015.0,709.0,2207.0,929.0,1088.0,668.0,1210.0,840.0,,,,,,,,
46081,25:36.000,25:36.000,3,1467.0,741.0,1621.0,952.0,1085.0,670.0,1207.0,844.0,2010.0,709.0,2200.0,928.0,,,,,,,,
46096,25:36.500,25:36.500,3,1036.0,655.0,1159.0,829.0,1417.0,729.0,1568.0,939.0,1944.0,700.0,2129.0,914.0,,,,,,,,
46111,25:37.000,25:37.000,3,882.0,736.0,1009.0,913.0,1267.0,793.0,1415.0,1002.0,1761.0,752.0,1928.0,956.0,,,,,,,,
46126,25:37.500,25:37.500,3,941.0,749.0,1066.0,921.0,1328.0,799.0,1478.0,1007.0,1832.0,753.0,2001.0,955.0,,,,,,,,
46141,25:38.000,25:38.000,3,972.0,778.0,1097.0,951.0,1877.0,770.0,2054.0,988.0,1363.0,829.0,1513.0,1041.0,,,,,,,,
46157,25:38.500,25:38.525,3,1000.0,756.0,1124.0,925.0,1913.0,751.0,2093.0,968.0,1393.0,805.0,1544.0,1018.0,,,,,,,,
46172,25:39.000,25:39.025,3,1890.0,730.0,2066.0,943.0,983.0,731.0,1107.0,898.0,1375.0,783.0,1524.0,994.0,,,,,,,,
46187,25:39.500,25:39.525,3,999.0,711.0,1122.0,893.0,1390.0,763.0,1540.0,974.0,1907.0,704.0,2085.0,917.0,,,,,,,,
46202,25:40.000,25:40.025,3,1002.0,685.0,1127.0,870.0,1919.0,691.0,2100.0,898.0,1397.0,744.0,1547.0,948.0,,,,,,,,
46217,25:40.500,25:40.527,3,1008.0,684.0,1132.0,866.0,1915.0,685.0,2095.0,897.0,1396.0,745.0,1546.0,948.0,,,,,,,,
46232,25:41.000,25:41.027,3,993.0,683.0,1117.0,865.0,1904.0,691.0,2083.0,902.0,1386.0,744.0,1535.0,949.0,,,,,,,,
46247,25:41.500,25:41.527,3,1009.0,680.0,1132.0,852.0,1401.0,736.0,1551.0,943.0,1924.0,691.0,2103.0,898.0,,,,,,,,
46262,25:42.000,25:42.027,3,1019.0,677.0,1142.0,856.0,1403.0,737.0,1555.0,943.0,1930.0,684.0,2110.0,896.0,,,,,,,,
46277,25:42.500,25:42.527,3,1015.0,673.0,1139.0,848.0,1402.0,733.0,1551.0,939.0,1926.0,685.0,2104.0,895.0,,,,,,,,
46292,25:43.000,25:43.027,3,1020.0,678.0,1143.0,854.0,1407.0,737.0,1558.0,945.0,1934.0,690.0,2116.0,899.0,,,,,,,,
46307,25:43.500,25:43.527,3,1006.0,698.0,1131.0,870.0,1916.0,702.0,2097.0,918.0,1397.0,756.0,1546.0,963.0,,,,,,,,
46322,25:44.000,25:44.027,3,1020.0,699.0,1145.0,874.0,1409.0,759.0,1558.0,965.0,1934.0,705.0,2116.0,924.0,,,,,,,,
46337,25:44.500,25:44.528,3,1022.0,698.0,1145.0,877.0,1408.0,760.0,1557.0,966.0,1933.0,703.0,2116.0,925.0,,,,,,,,
46352,25:45.000,25:45.028,3,1016.0,696.0,1141.0,873.0,1925.0,700.0,2106.0,919.0,1404.0,754.0,1554.0,961.0,,,,,,,,
46367,25:45.500,25:45.528,3,1022.0,692.0,1146.0,869.0,1935.0,700.0,2116.0,917.0,1408.0,748.0,1559.0,958.0,,,,,,,,
46382,25:46.000,25:46.028,3,1021.0,690.0,1145.0,867.0,1407.0,744.0,1558.0,955.0,1935.0,695.0,2116.0,909.0,,,,,,,,
46397,25:46.500,25:46.528,3,1022.0,687.0,1147.0,858.0,1407.0,742.0,1558.0,953.0,1937.0,695.0,2116.0,908.0,,,,,,,,
46412,25:47.000,25:47.028,3,1026.0,689.0,1151.0,861.0,1409.0,743.0,1560.0,953.0,1940.0,698.0,2120.0,913.0,,,,,,,,
46427,25:47.500,25:47.528,3,1028.0,691.0,1151.0,866.0,1413.0,743.0,1565.0,952.0,1943.0,697.0,2125.0,909.0,,,,,,,,
46442,25:48.000,25:48.028,3,1033.0,694.0,1158.0,866.0,1952.0,699.0,2135.0,910.0,1420.0,748.0,1571.0,953.0,,,,,,,,
46457,25:48.500,25:48.528,3,1036.0,689.0,1160.0,863.0,1951.0,691.0,2133.0,904.0,1421.0,742.0,1572.0,946.0,,,,,,,,
46472,25:49.000,25:49.030,3,1036.0,682.0,1159.0,858.0,1954.0,688.0,2137.0,901.0,1430.0,731.0,1581.0,940.0,,,,,,,,
46487,25:49.500,25:49.530,3,1020.0,683.0,1144.0,856.0,1422.0,740.0,1574.0,949.0,1944.0,690.0,2126.0,906.0,,,,,,,,
46502,25:50.000,25:50.030,3,989.0,670.0,1112.0,853.0,1933.0,684.0,2114.0,898.0,1412.0,734.0,1564.0,943.0,,,,,,,,
46517,25:50.500,25:50.530,3,1900.0,677.0,2079.0,897.0,979.0,672.0,1103.0,846.0,1388.0,734.0,1539.0,943.0,,,,,,,,
46532,25:51.000,25:51.030,3,649.0,688.0,785.0,870.0,1084.0,748.0,1231.0,955.0,1543.0,674.0,1695.0,882.0,,,,,,,,
46547,25:51.500,25:51.530,3,632.0,702.0,770.0,891.0,1053.0,765.0,1199.0,970.0,1521.0,696.0,1669.0,893.0,,,,,,,,
46562,25:52.000,25:52.030,3,671.0,685.0,809.0,872.0,1086.0,748.0,1231.0,951.0,1563.0,682.0,1715.0,883.0,,,,,,,,
46577,25:52.500,25:52.530,3,664.0,668.0,801.0,849.0,1093.0,722.0,1238.0,927.0,1567.0,657.0,1719.0,856.0,,,,,,,,
46592,25:53.000,25:53.032,3,665.0,644.0,800.0,827.0,1098.0,706.0,1244.0,913.0,1572.0,647.0,1725.0,844.0,,,,,,,,
46607,25:53.500,25:53.532,3,663.0,641.0,797.0,824.0,1101.0,697.0,1247.0,903.0,1567.0,636.0,1719.0,839.0,,,,,,,,
46622,25:54.000,25:54.032,3,1609.0,611.0,1764.0,818.0,1137.0,688.0,1282.0,894.0,698.0,634.0,833.0,816.0,,,,,,,,
46637,25:54.500,25:54.532,3,1068.0,680.0,1214.0,890.0,628.0,621.0,766.0,804.0,1534.0,618.0,1686.0,815.0,,,,,,,,
46652,25:55.000,25:55.032,3,691.0,628.0,826.0,810.0,1122.0,678.0,1267.0,881.0,1592.0,606.0,1748.0,809.0,,,,,,,,
46667,25:55.500,25:55.532,3,707.0,652.0,840.0,829.0,1126.0,701.0,1271.0,903.0,1597.0,642.0,1751.0,839.0,,,,,,,,
46682,25:56.000,25:56.032,3,705.0,673.0,839.0,849.0,1122.0,718.0,1266.0,923.0,1587.0,654.0,1742.0,855.0,,,,,,,,
46697,25:56.500,25:56.532,3,692.0,647.0,826.0,825.0,1110.0,703.0,1257.0,910.0,1576.0,641.0,1731.0,843.0,,,,,,,,
46712,25:57.000,25:57.032,3,720.0,636.0,853.0,815.0,1139.0,690.0,1284.0,899.0,1603.0,629.0,1757.0,828.0,,,,,,,,
46726,25:57.500,25:57.500,3,703.0,654.0,837.0,830.0,1131.0,711.0,1276.0,917.0,1589.0,652.0,1741.0,850.0,,,,,,,,
46741,25:58.000,25:58.000,3,1119.0,839.0,1263.0,1049.0,692.0,783.0,826.0,963.0,1580.0,784.0,1731.0,988.0,,,,,,,,
46756,25:58.500,25:58.500,3,661.0,766.0,797.0,947.0,1091.0,819.0,1236.0,1029.0,1554.0,758.0,1703.0,955.0,,,,,,,,
46772,25:59.000,25:59.025,3,645.0,798.0,783.0,982.0,1079.0,851.0,1225.0,1059.0,1539.0,776.0,1690.0,981.0,,,,,,,,
46787,25:59.500,25:59.525,3,674.0,816.0,811.0,1002.0,1105.0,867.0,1251.0,1082.0,1577.0,818.0,1728.0,1008.0,,,,,,,,
46802,26:00.000,26:00.025,3,672.0,765.0,808.0,945.0,1101.0,814.0,1247.0,1029.0,1565.0,760.0,1717.0,959.0,,,,,,,,
46817,26:00.500,26:00.525,3,717.0,763.0,849.0,941.0,1137.0,806.0,1283.0,1017.0,1603.0,739.0,1757.0,937.0,,,,,,,,
46832,26:01.000,26:01.025,3,681.0,758.0,816.0,938.0,1101.0,801.0,1250.0,1012.0,1570.0,738.0,1721.0,932.0,,,,,,,,
46847,26:01.500,26:01.527,3,1016.0,774.0,1163.0,987.0,582.0,722.0,724.0,908.0,1480.0,701.0,1629.0,899.0,,,,,,,,
46862,26:02.000,26:02.027,3,698.0,752.0,833.0,929.0,1114.0,795.0,1260.0,1011.0,1583.0,731.0,1734.0,928.0,,,,,,,,
46877,26:02.500,26:02.527,3,647.0,776.0,784.0,962.0,1072.0,824.0,1220.0,1036.0,1538.0,756.0,1689.0,950.0,,,,,,,,
46892,26:03.000,26:03.027,3,653.0,703.0,789.0,887.0,1078.0,754.0,1222.0,964.0,1542.0,673.0,1692.0,876.0,,,,,,,,
46907,26:03.500,26:03.527,3,776.0,692.0,908.0,869.0,1185.0,744.0,1331.0,956.0,1658.0,671.0,1815.0,877.0,,,,,,,,
46922,26:04.000,26:04.027,3,1144.0,747.0,1289.0,956.0,1612.0,678.0,1767.0,880.0,724.0,688.0,858.0,881.0,,,,,,,,
46937,26:04.500,26:04.527,3,761.0,679.0,893.0,861.0,1652.0,664.0,1810.0,867.0,1185.0,733.0,1330.0,938.0,,,,,,,,
46952,26:05.000,26:05.027,3,872.0,654.0,998.0,829.0,1768.0,643.0,1934.0,849.0,1286.0,704.0,1434.0,913.0,,,,,,,,
46967,26:05.500,26:05.527,3,1738.0,627.0,1902.0,835.0,851.0,637.0,980.0,813.0,1262.0,691.0,1409.0,899.0,,,,,,,,
46982,26:06.000,26:06.028,3,831.0,650.0,961.0,831.0,1718.0,644.0,1880.0,844.0,1262.0,706.0,1405.0,912.0,,,,,,,,
46997,26:06.500,26:06.528,3,816.0,645.0,945.0,828.0,1239.0,698.0,1383.0,910.0,1703.0,636.0,1864.0,839.0,,,,,,,,
47012,26:07.000,26:07.028,3,786.0,620.0,917.0,798.0,1677.0,621.0,1835.0,828.0,1205.0,686.0,1351.0,893.0,,,,,,,,
47027,26:07.500,26:07.528,3,549.0,655.0,693.0,849.0,986.0,717.0,1132.0,921.0,1447.0,643.0,1592.0,841.0,,,,,,,,
47042,26:08.000,26:08.028,3,912.0,733.0,1064.0,946.0,492.0,690.0,641.0,885.0,1405.0,648.0,1549.0,844.0,,,,,,,,
47057,26:08.500,26:08.528,3,937.0,729.0,1088.0,940.0,507.0,693.0,657.0,887.0,1421.0,634.0,1564.0,832.0,,,,,,,,
47072,26:09.000,26:09.028,3,943.0,712.0,1093.0,923.0,510.0,677.0,659.0,869.0,1426.0,623.0,1570.0,819.0,,,,,,,,
47087,26:09.500,26:09.528,3,940.0,712.0,1090.0,928.0,491.0,682.0,641.0,872.0,1419.0,629.0,1564.0,822.0,,,,,,,,
47102,26:10.000,26:10.030,3,935.0,710.0,1086.0,918.0,483.0,676.0,636.0,872.0,1406.0,631.0,1552.0,824.0,,,,,,,,
47117,26:10.500,26:10.530,3,934.0,698.0,1083.0,905.0,1402.0,615.0,1547.0,815.0,483.0,661.0,634.0,854.0,,,,,,,,
47132,26:11.000,26:11.030,3,958.0,783.0,1108.0,993.0,511.0,753.0,659.0,943.0,1426.0,710.0,1570.0,903.0,,,,,,,,
47147,26:11.500,26:11.530,3,966.0,777.0,1116.0,987.0,518.0,751.0,666.0,944.0,1433.0,696.0,1576.0,890.0,,,,,,,,
47162,26:12.000,26:12.030,3,940.0,750.0,1093.0,955.0,489.0,720.0,639.0,913.0,1415.0,670.0,1559.0,869.0,,,,,,,,
47177,26:12.500,26:12.530,3,572.0,718.0,716.0,906.0,1009.0,758.0,1158.0,960.0,1492.0,689.0,1639.0,881.0,,,,,,,,
47192,26:13.000,26:13.030,3,607.0,675.0,749.0,861.0,1040.0,721.0,1186.0,919.0,1524.0,652.0,1669.0,844.0,,,,,,,,
47207,26:13.500,26:13.530,3,512.0,681.0,660.0,871.0,1439.0,640.0,1582.0,831.0,961.0,717.0,1109.0,916.0,,,,,,,,
47222,26:14.000,26:14.030,3,819.0,713.0,974.0,916.0,343.0,694.0,506.0,900.0,1295.0,604.0,1436.0,797.0,,,,,,,,
47237,26:14.500,26:14.532,3,573.0,679.0,721.0,877.0,1004.0,685.0,1155.0,893.0,1472.0,562.0,1621.0,763.0,,,,,,,,
47252,26:15.000,26:15.032,3,1015.0,691.0,1164.0,897.0,586.0,686.0,731.0,883.0,1480.0,575.0,1629.0,771.0,,,,,,,,
47267,26:15.500,26:15.532,3,604.0,674.0,748.0,869.0,1029.0,679.0,1179.0,890.0,1488.0,555.0,1636.0,755.0,,,,,,,,
47282,26:16.000,26:16.032,3,668.0,720.0,809.0,908.0,1087.0,733.0,1235.0,938.0,1543.0,631.0,1694.0,826.0,,,,,,,,
47297,26:16.500,26:16.532,3,1006.0,729.0,1152.0,928.0,577.0,691.0,721.0,889.0,1467.0,635.0,1614.0,829.0,,,,,,,,
47312,26:17.000,26:17.032,3,690.0,797.0,851.0,1014.0,184.0,779.0,355.0,984.0,1175.0,714.0,1314.0,902.0,,,,,,,,
47327,26:17.500,26:17.532,3,141.0,770.0,320.0,982.0,666.0,798.0,827.0,1015.0,1151.0,713.0,1288.0,900.0,,,,,,,,
47342,26:18.000,26:18.032,3,135.0,707.0,315.0,923.0,663.0,753.0,824.0,976.0,1147.0,681.0,1289.0,876.0,,,,,,,,
47357,26:18.500,26:18.533,3,132.0,719.0,315.0,933.0,652.0,757.0,814.0,977.0,1143.0,673.0,1283.0,868.0,,,,,,,,
47371,26:19.000,26:19.000,3,111.0,704.0,295.0,916.0,637.0,741.0,801.0,958.0,1134.0,674.0,1270.0,859.0,,,,,,,,
47387,26:19.500,26:19.525,3,666.0,732.0,827.0,948.0,144.0,696.0,327.0,905.0,1154.0,661.0,1294.0,850.0,,,,,,,,
47402,26:20.000,26:20.025,3,681.0,733.0,840.0,950.0,165.0,697.0,343.0,904.0,1164.0,662.0,1303.0,854.0,,,,,,,,
47417,26:20.500,26:20.525,3,162.0,720.0,342.0,930.0,679.0,753.0,837.0,970.0,1163.0,667.0,1302.0,862.0,,,,,,,,
47432,26:21.000,26:21.025,3,137.0,667.0,318.0,870.0,669.0,701.0,832.0,918.0,1154.0,626.0,1295.0,822.0,,,,,,,,
47447,26:21.500,26:21.525,3,158.0,650.0,337.0,850.0,684.0,690.0,843.0,899.0,1170.0,616.0,1309.0,810.0,,,,,,,,
