frame,time,faces_detected_count,face_0_tl_x,face_0_tl_y,face_0_br_x,face_0_br_y,face_1_tl_x,face_1_tl_y,face_1_br_x,face_1_br_y,face_2_tl_x,face_2_tl_y,face_2_br_x,face_2_br_y,face_3_tl_x,face_3_tl_y,face_3_br_x,face_3_br_y
7534,08:11.092,3,260.0,551.0,452.0,798.0,787.0,674.0,935.0,895.0,1349.0,629.0,1490.0,834.0,,,,
7535,08:11.125,3,252.0,554.0,443.0,799.0,780.0,672.0,928.0,895.0,1342.0,629.0,1484.0,831.0,,,,
7536,08:11.158,3,242.0,551.0,436.0,801.0,775.0,672.0,923.0,896.0,1337.0,628.0,1479.0,830.0,,,,
7537,08:11.192,3,236.0,553.0,430.0,803.0,769.0,671.0,919.0,896.0,1333.0,626.0,1474.0,830.0,,,,
7538,08:11.225,3,230.0,552.0,424.0,803.0,764.0,670.0,916.0,896.0,1328.0,628.0,1470.0,830.0,,,,
7539,08:11.258,3,225.0,550.0,420.0,802.0,760.0,670.0,914.0,896.0,1326.0,627.0,1467.0,831.0,,,,
7540,08:11.292,3,222.0,549.0,418.0,803.0,756.0,670.0,910.0,896.0,1325.0,626.0,1466.0,830.0,,,,
7541,08:11.325,3,220.0,550.0,416.0,802.0,754.0,669.0,907.0,896.0,1324.0,624.0,1465.0,828.0,,,,
7542,08:11.358,3,217.0,551.0,414.0,801.0,753.0,669.0,905.0,896.0,1321.0,621.0,1465.0,826.0,,,,
7543,08:11.392,3,214.0,551.0,412.0,800.0,752.0,669.0,904.0,897.0,1321.0,620.0,1465.0,823.0,,,,
7544,08:11.425,3,212.0,550.0,410.0,798.0,751.0,669.0,902.0,897.0,1323.0,618.0,1463.0,823.0,,,,
7545,08:11.458,3,210.0,551.0,408.0,798.0,750.0,669.0,901.0,898.0,1323.0,618.0,1463.0,823.0,,,,
7546,08:11.492,3,208.0,548.0,405.0,797.0,749.0,670.0,899.0,898.0,1322.0,618.0,1461.0,822.0,,,,
7547,08:11.525,3,206.0,546.0,403.0,796.0,748.0,670.0,898.0,898.0,1322.0,616.0,1460.0,821.0,,,,
7548,08:11.558,3,203.0,542.0,400.0,794.0,747.0,668.0,897.0,897.0,1319.0,613.0,1460.0,817.0,,,,
7549,08:11.592,3,200.0,541.0,397.0,793.0,744.0,668.0,896.0,897.0,1318.0,612.0,1458.0,819.0,,,,
7550,08:11.625,3,197.0,542.0,394.0,793.0,742.0,667.0,895.0,897.0,1316.0,612.0,1455.0,821.0,,,,
7551,08:11.658,3,195.0,544.0,390.0,793.0,740.0,667.0,893.0,897.0,1315.0,612.0,1453.0,821.0,,,,
7552,08:11.692,3,192.0,545.0,387.0,793.0,738.0,668.0,891.0,896.0,1312.0,611.0,1451.0,819.0,,,,
7553,08:11.725,3,187.0,547.0,384.0,795.0,736.0,668.0,890.0,896.0,1311.0,611.0,1449.0,815.0,,,,
